time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2021-07-27 10:29:12+0000,86.4,181.0,26.3,25.80774,50.89589,3.267482,1837.0,60.834633,10.0
2021-07-27 18:08:11+0000,86.0,181.0,26.2,25.635216,51.01424,3.2598276,1831.0,60.693886,10.0
2021-07-28 09:57:35+0000,85.65,181.0,26.1,25.739973,50.94238,3.2417746,1826.0,60.36194,10.0
2021-07-28 12:56:51+0000,85.0,181.0,25.9,25.456808,51.13663,3.2292922,1816.0,60.132423,10.0
2021-07-28 13:31:04+0000,85.4,181.0,26.0,25.194246,51.316746,3.2562377,1822.0,60.627876,10.0
2021-07-28 13:40:30+0000,85.4,181.0,26.0,25.218134,51.30036,3.2551854,1822.0,60.60853,10.0
2021-07-28 16:05:41+0000,85.95,181.0,26.2,25.737156,50.944313,3.2533903,1830.0,60.575523,10.0
2021-07-29 07:22:34+0000,85.8,181.0,26.1,25.7346,50.946064,3.247758,1828.0,60.47196,10.0
2021-07-29 08:20:33+0000,85.8,181.0,26.1,25.639496,51.011307,3.251967,1828.0,60.549347,10.0
2021-07-29 09:36:46+0000,86.25,181.0,26.3,null,null,null,null,null,null
2021-07-29 12:03:27+0000,85.85,181.0,26.2,25.870106,50.853107,3.2436728,1829.0,60.39684,10.0
2021-07-29 19:00:51+0000,86.3,181.0,26.3,25.845524,50.86997,3.2619734,1836.0,60.73334,10.0
2021-07-29 20:30:20+0000,85.75,181.0,26.1,25.820974,50.88681,3.2420223,1827.0,60.366493,10.0
2021-07-29 22:17:22+0000,86.15,181.0,26.2,26.040495,50.73622,3.2475722,1833.0,60.46854,10.0
2021-07-30 08:37:56+0000,85.5,181.0,26.0,25.737411,50.944138,3.2361422,1824.0,60.258373,10.0
2021-07-30 12:24:12+0000,84.75,181.0,25.8,25.435617,51.151165,3.220606,1813.0,59.972706,10.0
2021-07-30 12:25:11+0000,84.75,181.0,25.8,25.427595,51.15667,3.220957,1813.0,59.979156,10.0
2021-07-30 13:36:18+0000,85.3,181.0,26.0,25.67818,50.984768,3.2310872,1821.0,60.16543,10.0
2021-07-30 14:48:31+0000,84.85,181.0,25.8,25.325499,51.226707,3.2292717,1814.0,60.132042,10.0
2021-07-30 17:56:42+0000,85.15,181.0,25.9,25.49981,51.107132,3.233171,1819.0,60.203743,10.0
2021-07-31 00:59:51+0000,85.45,181.0,26.0,25.03626,51.425125,3.26513,1823.0,60.79138,10.0
2021-08-01 22:11:19+0000,85.85,181.0,26.2,25.363174,51.200863,3.2661204,1829.0,60.809593,10.0
2021-08-02 11:12:54+0000,84.85,181.0,25.8,25.333513,51.22121,3.228921,1814.0,60.12559,10.0
2021-08-02 11:58:48+0000,84.4,181.0,25.7,25.130198,51.360683,3.220441,1807.0,59.969673,9.0
2021-08-02 19:21:28+0000,85.6,181.0,26.1,25.786781,50.910267,3.2377927,1825.0,60.28872,10.0
2021-08-03 17:26:53+0000,85.35,181.0,26.0,25.113398,51.372208,3.2578676,1822.0,60.657845,10.0
2021-08-04 12:28:06+0000,84.35,181.0,25.7,25.306326,51.23986,3.2108471,1807.0,59.793266,9.0
2021-08-06 10:01:08+0000,84.45,181.0,25.7,25.558182,51.067085,3.2037292,1808.0,59.662384,10.0
2021-08-06 21:19:42+0000,84.75,181.0,25.8,25.491783,51.112637,3.218151,1813.0,59.927563,10.0
2021-08-06 21:51:42+0000,84.5,181.0,25.7,24.93951,51.491497,3.232614,1809.0,60.1935,10.0
2021-08-07 10:52:23+0000,84.05,181.0,25.6,25.178213,51.327747,3.2048433,1802.0,59.682873,9.0
2021-08-07 20:18:34+0000,85.3,181.0,26.0,25.064346,51.405857,3.2580945,1821.0,60.66202,10.0
2021-08-08 08:19:46+0000,84.9,181.0,25.9,25.598925,51.03914,3.219224,1815.0,59.947292,10.0
2021-08-09 07:17:55+0000,84.3,181.0,25.7,25.151943,51.345768,3.2156339,1806.0,59.88128,9.0
2021-08-09 13:04:07+0000,83.55,181.0,25.5,25.084724,51.39188,3.1895757,1795.0,59.402138,9.0
2021-08-09 16:05:46+0000,85.05,181.0,25.9,25.297928,51.24562,3.2381847,1817.0,60.29593,10.0
2021-08-10 09:16:45+0000,84.1,181.0,25.6,24.847902,51.55434,3.2211013,1803.0,59.98181,9.0
2021-08-10 14:16:08+0000,85.4,181.0,26.0,25.23406,51.289436,3.254484,1822.0,60.59563,10.0
2021-08-10 22:55:40+0000,85.3,181.0,26.0,25.670208,50.99024,3.231438,1821.0,60.171875,10.0
2021-08-11 09:01:58+0000,85.2,181.0,26.0,25.708315,50.964096,3.2259293,1819.0,60.070583,10.0
2021-08-11 10:05:43+0000,84.15,181.0,25.6,25.196775,51.31501,3.207897,1804.0,59.739017,9.0
2021-08-11 10:05:49+0000,84.0,181.0,25.6,null,null,null,null,null,null
2021-08-12 16:21:48+0000,84.35,181.0,25.7,25.064476,51.40577,3.2213695,1807.0,59.986744,9.0
2021-08-13 12:43:03+0000,84.35,181.0,25.7,24.854874,51.549557,3.2304888,1807.0,60.154423,9.0
2021-08-14 17:30:45+0000,85.1,181.0,25.9,24.971428,51.4696,3.2544427,1818.0,60.59487,10.0
2021-08-14 18:39:26+0000,84.65,181.0,25.8,24.92745,51.499767,3.238948,1811.0,60.309967,10.0
2021-08-15 21:36:38+0000,85.2,181.0,26.0,25.54869,51.073597,3.232944,1819.0,60.19957,10.0
2021-08-16 09:05:58+0000,84.25,181.0,25.7,25.070013,51.40197,3.2172637,1805.0,59.91125,9.0
2021-08-18 13:24:34+0000,83.65,181.0,25.5,24.884026,51.52956,3.2020993,1796.0,59.632416,9.0
2021-08-30 07:06:30+0000,84.3,181.0,25.7,25.014812,51.43984,3.2215965,1806.0,59.990917,9.0
2021-09-01 16:52:37+0000,85.25,181.0,26.0,25.517756,51.09482,3.2362247,1820.0,60.259888,10.0
2021-09-10 10:40:22+0000,83.9,181.0,25.6,24.94766,51.485905,3.2090316,1800.0,59.759884,9.0
2021-09-10 10:40:23+0000,83.9,181.0,25.6,24.94766,51.485905,3.2090316,1800.0,59.759884,9.0
2021-09-10 10:40:58+0000,83.9,181.0,25.6,24.955765,51.480347,3.2086809,1800.0,59.753433,9.0
2021-09-14 09:30:07+0000,85.05,181.0,25.9,25.305923,51.240135,3.237834,1817.0,60.289482,10.0
2021-09-14 09:30:26+0000,85.15,181.0,25.9,null,null,null,null,null,null
2021-09-15 20:50:09+0000,86.4,181.0,26.3,25.62672,51.02007,3.2755492,1837.0,60.982964,10.0
2021-09-17 17:49:29+0000,84.75,181.0,25.8,25.186886,51.321796,3.2314792,1813.0,60.172634,10.0
2021-09-19 11:54:32+0000,83.5,181.0,25.4,24.627409,51.705597,3.2073398,1794.0,59.728775,9.0
2021-09-19 14:25:36+0000,85.2,181.0,26.0,25.500803,51.10645,3.2350485,1819.0,60.238266,10.0
2021-09-20 10:31:26+0000,83.55,181.0,25.5,24.7022,51.654293,3.2060606,1795.0,59.705254,9.0
2021-09-28 16:49:48+0000,86.35,181.0,26.3,25.877806,50.847824,3.2624478,1836.0,60.742065,10.0
2021-09-29 09:50:19+0000,85.4,181.0,26.0,25.568485,51.06002,3.2397528,1822.0,60.32476,10.0
2021-10-03 12:44:01+0000,85.7,181.0,26.1,25.383762,51.186737,3.2594357,1827.0,60.686676,10.0
2021-10-07 10:13:30+0000,84.9,181.0,25.9,25.39869,51.1765,3.2279925,1815.0,60.10852,10.0
2021-10-11 18:42:18+0000,85.9,181.0,26.2,null,null,null,null,null,null
2021-10-11 18:54:55+0000,85.65,181.0,26.1,25.279493,51.258266,3.2621179,1826.0,60.735996,10.0
2021-10-15 11:53:38+0000,84.9,181.0,25.9,25.478783,51.121555,3.224485,1815.0,60.04403,10.0
2021-10-15 17:56:00+0000,84.7,181.0,25.8,25.233866,51.289566,3.2274973,1812.0,60.099415,10.0
2021-10-19 14:47:19+0000,85.6,181.0,26.1,25.51669,51.09555,3.249718,1825.0,60.507996,10.0
2021-10-21 11:49:21+0000,85.4,181.0,26.0,25.67996,50.983547,3.2348423,1822.0,60.23447,10.0
2021-10-21 16:18:10+0000,87.05,181.0,26.5,26.169659,50.647614,3.2761064,1847.0,60.99321,10.0
2021-10-21 19:16:40+0000,87.15,181.0,26.6,26.006985,50.75921,3.287227,1848.0,61.19769,10.0
2021-10-21 19:17:07+0000,87.35,181.0,26.6,26.103132,50.693253,3.290528,1851.0,61.258385,10.0
2021-10-29 19:37:12+0000,83.35,181.0,25.4,23.847733,52.240456,3.235028,1792.0,60.237885,9.0
2021-11-02 12:23:20+0000,84.1,181.0,25.6,24.953014,51.48223,3.2165418,1803.0,59.897972,9.0
2021-11-03 10:53:59+0000,83.8,181.0,25.5,24.74211,51.626915,3.2140453,1798.0,59.85207,9.0
2021-11-05 15:51:57+0000,83.65,181.0,25.5,24.875896,51.535137,3.20245,1796.0,59.638863,9.0
2021-11-12 10:43:40+0000,83.55,181.0,25.5,24.856836,51.54821,3.1993966,1795.0,59.582718,9.0
2021-11-12 10:43:58+0000,83.35,181.0,25.4,24.753311,51.61923,3.1960952,1792.0,59.52202,9.0
2021-11-14 15:30:29+0000,83.7,181.0,25.5,24.861032,51.54533,3.205029,1797.0,59.686283,9.0
2021-11-15 10:41:05+0000,83.2,181.0,25.3,24.389284,51.86895,3.2058954,1789.0,59.702217,9.0
2021-11-17 10:41:39+0000,84.05,181.0,25.6,24.9355,51.494247,3.2153656,1802.0,59.87635,9.0
2021-11-19 11:44:26+0000,83.55,181.0,25.5,24.604534,51.72129,3.2102697,1795.0,59.782646,9.0
2021-11-23 18:14:20+0000,84.4,181.0,25.7,25.041573,51.421482,3.2242994,1807.0,60.040615,9.0
2021-11-25 10:36:48+0000,83.85,181.0,25.5,24.79223,51.59253,3.2138183,1799.0,59.847897,9.0
2021-11-30 12:10:35+0000,84.3,181.0,25.7,25.079344,51.39557,3.2187905,1806.0,59.939323,9.0
2021-12-01 12:48:47+0000,83.9,181.0,25.6,24.955765,51.480347,3.2086809,1800.0,59.753433,9.0
2021-12-06 11:57:49+0000,84.35,181.0,25.7,24.88712,51.527435,3.229086,1807.0,60.128628,9.0
2021-12-21 20:22:00+0000,84.5,181.0,25.7,24.842943,51.557743,3.2368228,1809.0,60.27089,10.0
2021-12-21 20:22:31+0000,83.6,181.0,25.5,24.51661,51.781605,3.2160053,1795.0,59.888107,9.0
2021-12-30 14:11:57+0000,84.9,181.0,25.9,null,null,null,null,null,null
2021-12-30 14:12:31+0000,84.0,181.0,25.6,24.909864,51.511833,3.2145405,1801.0,59.86117,9.0
2022-01-03 12:38:21+0000,85.15,181.0,25.9,25.587654,51.04687,3.229313,1819.0,60.1328,10.0
2022-01-03 19:12:36+0000,84.5,181.0,25.7,24.842943,51.557743,3.2368228,1809.0,60.27089,10.0
2022-01-06 10:28:32+0000,83.65,181.0,25.5,24.83525,51.56302,3.2042038,1796.0,59.671112,9.0
2022-01-07 00:26:41+0000,85.7,181.0,26.1,null,null,null,null,null,null
2022-01-09 14:33:29+0000,83.85,181.0,25.5,24.905767,51.514645,3.2089078,1799.0,59.757607,9.0
2022-01-10 19:48:26+0000,83.8,181.0,25.5,24.376955,51.87741,3.2298288,1798.0,60.142284,9.0
2022-01-11 12:39:04+0000,82.05,181.0,25.0,23.852636,52.23709,3.1837575,1772.0,59.29516,9.0
2022-01-11 12:40:06+0000,82.0,181.0,25.0,null,null,null,null,null,null
2022-01-11 12:41:09+0000,82.9,181.0,25.3,24.379116,51.875927,3.1946306,1785.0,59.495083,9.0
2022-01-11 18:37:11+0000,83.4,181.0,25.4,24.396027,51.864326,3.2134056,1792.0,59.84031,9.0
2022-01-13 11:53:01+0000,82.9,181.0,25.3,24.329899,51.909687,3.196735,1785.0,59.53378,9.0
2022-01-14 08:58:24+0000,82.9,181.0,25.3,24.321697,51.915318,3.1970856,1785.0,59.54023,9.0
2022-01-14 19:38:27+0000,85.05,181.0,25.9,null,null,null,null,null,null
2022-01-15 13:18:53+0000,84.4,181.0,25.7,24.936832,51.493332,3.228859,1807.0,60.124454,9.0
2022-01-15 13:24:30+0000,83.4,181.0,25.4,24.428642,51.841953,3.2120028,1792.0,59.81451,9.0
2022-01-16 13:01:11+0000,84.9,181.0,25.9,24.950161,51.484188,3.2476342,1815.0,60.46968,10.0
2022-01-16 13:01:21+0000,84.8,181.0,25.8,null,null,null,null,null,null
2022-01-17 11:58:33+0000,84.15,181.0,25.6,24.73617,51.63099,3.2278893,1804.0,60.106625,9.0
2022-01-18 12:03:25+0000,82.85,181.0,25.2,24.360996,51.888355,3.1934545,1784.0,59.473457,9.0
2022-01-18 12:03:57+0000,82.25,181.0,25.1,23.984785,52.14644,3.1860063,1775.0,59.336506,9.0
2022-01-19 11:21:57+0000,83.0,181.0,25.3,24.423477,51.845493,3.196632,1786.0,59.531883,9.0
2022-01-20 00:26:02+0000,83.35,181.0,25.4,24.125118,52.05017,3.2231026,1792.0,60.018612,9.0
2022-01-20 11:16:55+0000,82.3,181.0,25.1,23.970215,52.156433,3.1885853,1776.0,59.38393,9.0
2022-01-20 11:35:40+0000,81.8,181.0,24.9,23.568077,52.4323,3.1859446,1769.0,59.33537,9.0
2022-01-20 21:53:49+0000,82.8,181.0,25.2,23.915806,52.193756,3.2105172,1783.0,59.787197,9.0
2022-01-24 22:34:35+0000,83.15,181.0,25.3,24.101368,52.066463,3.216294,1789.0,59.89342,9.0
2022-01-25 10:49:13+0000,81.5,181.0,24.8,23.42121,52.53305,3.1802912,1764.0,59.231422,9.0
2022-01-26 10:01:23+0000,81.5,181.0,24.8,23.529676,52.45864,3.1757317,1764.0,59.147583,9.0
2022-01-27 10:04:56+0000,81.25,181.0,24.8,23.392845,52.55251,3.171605,1760.0,59.07171,9.0
2022-01-27 20:23:41+0000,81.55,181.0,24.8,23.298452,52.617264,3.18743,1765.0,59.362686,9.0
2022-01-28 09:35:55+0000,80.9,181.0,24.6,23.208265,52.67913,3.1654775,1755.0,58.959038,9.0
2022-01-29 11:42:31+0000,82.0,181.0,25.0,null,null,null,null,null,null
2022-01-31 10:50:44+0000,82.35,181.0,25.1,null,null,null,null,null,null
2022-01-31 10:55:54+0000,82.2,181.0,25.0,23.850468,52.23858,3.1897407,1775.0,59.40517,9.0
2022-02-02 13:03:53+0000,81.95,181.0,25.0,null,null,null,null,null,null
2022-02-03 10:41:13+0000,81.5,181.0,24.8,23.41262,52.53894,3.1806524,1755.0,59.23806,9.0
2022-02-04 11:33:41+0000,80.75,181.0,24.6,23.09113,52.759487,3.164415,1744.0,58.9395,9.0
2022-02-08 17:47:50+0000,81.65,181.0,24.9,23.061466,52.779835,3.201367,1757.0,59.618946,9.0
2022-02-11 01:14:17+0000,81.65,181.0,24.9,null,null,null,null,null,null
2022-02-15 11:57:00+0000,79.75,181.0,24.3,22.95434,52.85332,3.130372,1729.0,58.31354,9.0
2022-02-16 12:15:27+0000,78.75,181.0,24.0,22.641378,53.068012,3.1033442,1714.0,57.81657,9.0
